brand,article,name,color,gender,segment_hq,type,concept,fit,rrp
Levi's,10202,Classic Graphic T-Shirt ,blue,Men,APP MEN,T-Shirt,Classic,No,2205.0
Levi's,10203,Classic Graphic T-Shirt ,red,Men,APP MEN,T-Shirt,Classic,No,2205.0
Levi's,10204,Classic One Pocket Shirt ,black,Men,APP MEN,Shirts,Classic,No,11520.0
Levi's,10205,Classic One Pocket Shirt ,pink,Men,APP MEN,Shirts,Classic,No,5355.0
Levi's,10206,Classic One Pocket Short Sleeve Tee Shirt ,white,Men,APP MEN,T-Shirt,Classic,No,4455.0
Levi's,10207,Classic One Pocket Short Sleeve Tee Shirt ,green,Men,APP MEN,T-Shirt,Classic,No,4455.0
Levi's,10208,Classic One Pocket Short Sleeve Tee Shirt ,yellow,Men,APP MEN,T-Shirt,Classic,No,4455.0
Levi's,10209,Classic One Pocket Short Sleeve Tee Shirt ,blue,Men,APP MEN,T-Shirt,Classic,No,4455.0
Levi's,10210,Classic One Pocket Tee Shirt ,red,Men,APP MEN,T-Shirt,Classic,No,4455.0
Levi's,10211,Classic Plaid One Pocket Shirt ,black,Men,APP MEN,Shirts,Classic,No,5355.0
Levi's,10212,Classic Pocket Tee ,pink,Men,APP MEN,T-Shirt,Classic,No,2205.0
Levi's,10213,Classic Pocket Tee Shirt ,white,Men,APP MEN,T-Shirt,Classic,No,2205.0
Levi's,10214,Classic Pocket Tee Shirt ,green,Men,APP MEN,T-Shirt,Classic,No,5355.0
Levi's,10215,Classic Tee ,yellow,Men,APP MEN,T-Shirt,Classic,No,2205.0
Levi's,10216,Classic Western Shirt ,blue,Men,APP MEN,Shirts,Classic,No,5355.0
Levi's,10217,Classic Western Shirt (Big) ,red,Men,APP MEN,Shirts,Classic,No,6255.0
Levi's,10218,Classic Western Shirt (Big) ,black,Men,APP MEN,Shirts,Classic,No,6255.0
Levi's,10219,Classic Western Standard Shirt ,pink,Men,APP MEN,Shirts,Classic,No,5355.0
Levi's,10220,Classic Worker Overshirt ,white,Men,APP MEN,Shirts,Classic,No,6255.0
Levi's,10232,Cubano Shirt ,green,Men,APP MEN,Shirts,Cubano,No,5355.0
Levi's,10233,Cubano Shirt ,yellow,Men,APP MEN,Shirts,Cubano,No,5355.0
Levi's,10234,Cubano Shirt ,blue,Men,APP MEN,Shirts,Cubano,No,5355.0
Levi's,10235,Cubano Shirt ,red,Men,APP MEN,Shirts,Cubano,No,5355.0
Levi's,10236,Cubano Shirt ,black,Men,APP MEN,Shirts,Cubano,No,5805.0
Levi's,10241,Graphic Crewneck Tee Shirt ,pink,Men,APP MEN,T-Shirt,Graphic,No,2205.0
Levi's,10242,Graphic Crewneck Tee Shirt ,white,Men,APP MEN,T-Shirt,Graphic,No,2205.0
Levi's,10243,Graphic Crewneck Tee Shirt ,green,Men,APP MEN,T-Shirt,Graphic,No,2205.0
Levi's,10244,Graphic Crewneck Tee Shirt ,yellow,Men,APP MEN,T-Shirt,Graphic,No,2205.0
Levi's,10245,Graphic Crewneck Tee Shirt ,blue,Men,APP MEN,T-Shirt,Graphic,No,2205.0
Levi's,10246,Graphic Crewneck Tee Shirt ,red,Men,APP MEN,T-Shirt,Graphic,No,2205.0
Levi's,10247,Graphic Crewneck Tee Shirt ,black,Men,APP MEN,T-Shirt,Graphic,No,2205.0
Levi's,10248,Graphic Crewneck Tee Shirt ,pink,Men,APP MEN,T-Shirt,Graphic,No,2205.0
Levi's,10249,Graphic Crewneck Tee Shirt ,white,Men,APP MEN,T-Shirt,Graphic,No,2205.0
Levi's,10250,Graphic Crewneck Tee Shirt ,green,Men,APP MEN,T-Shirt,Graphic,No,2205.0
Levi's,10251,Graphic Crewneck Tee Shirt ,yellow,Men,APP MEN,T-Shirt,Graphic,No,2205.0
Levi's,10252,Graphic Crewneck Tee Shirt ,blue,Men,APP MEN,T-Shirt,Graphic,No,2205.0
Levi's,10253,Graphic Crewneck Tee Shirt ,red,Men,APP MEN,T-Shirt,Graphic,No,2250.0
Levi's,10254,Graphic Hoodie ,black,Men,APP MEN,Sweats,Graphic,No,5355.0
Levi's,10255,Graphic Hoodie ,pink,Men,APP MEN,Sweats,Graphic,No,5355.0
Levi's,10256,Graphic Longsleeve Tee ,white,Men,APP MEN,T-Shirt,Graphic,No,2655.0
Levi's,10257,Graphic Mockneck Tee Shirt ,green,Men,APP MEN,T-Shirt,Graphic,No,2655.0
Levi's,10258,Graphic Pullover Hoodie ,yellow,Men,APP MEN,Sweats,Graphic,No,5355.0
Levi's,10259,Graphic Pullover Hoodie ,blue,Men,APP MEN,Sweats,Graphic,No,6255.0
Levi's,10260,Graphic Pullover Hoodie ,red,Men,APP MEN,Sweats,Graphic,No,6255.0
Levi's,10261,Graphic Pullover Hoodie ,black,Men,APP MEN,Sweats,Graphic,No,6255.0
Levi's,10262,Graphic Pullover Hoodie ,pink,Men,APP MEN,Sweats,Graphic,No,6255.0
Levi's,10263,Graphic Set-In Shirt ,white,Men,APP MEN,Shirts,Graphic,No,2205.0
Levi's,10264,Graphic Tee Shirt ,green,Men,APP MEN,T-Shirt,Graphic,No,10350.0
Levi's,10265,Graphic Tee Shirt ,yellow,Men,APP MEN,T-Shirt,Graphic,No,10350.0
Levi's,10266,Graphic Tee Shirt ,blue,Men,APP MEN,T-Shirt,Graphic,No,10350.0
Levi's,10267,Graphic Tee Shirt ,red,Men,APP MEN,T-Shirt,Graphic,No,2205.0
Levi's,10268,Graphic Tee Shirt ,black,Men,APP MEN,T-Shirt,Graphic,No,8820.0
Levi's,10269,Graphic Zip Up Hoodie ,pink,Men,APP MEN,Sweats,Graphic,No,5355.0
Levi's,10283,Jackson Worker Overshirt ,white,Men,APP MEN,Shirts,Jackson,No,7155.0
Levi's,10284,Jackson Worker Overshirt ,green,Men,APP MEN,Shirts,Jackson,No,7155.0
Levi's,10285,Jackson Worker Overshirt ,yellow,Men,APP MEN,Shirts,Jackson,No,7155.0
Levi's,10286,Jackson Worker Overshirt ,blue,Men,APP MEN,Shirts,Jackson,No,7155.0
Levi's,10287,Jackson Worker Overshirt ,red,Men,APP MEN,Shirts,Jackson,No,7155.0
Levi's,10288,Jackson Worker Overshirt ,black,Men,APP MEN,Shirts,Jackson,No,7155.0
Levi's,10289,Jackson Worker Overshirt ,pink,Men,APP MEN,Shirts,Jackson,No,7155.0
Levi's,10290,Jackson Worker Overshirt ,white,Men,APP MEN,Shirts,Jackson,No,7155.0
Levi's,10292,LEGO Group x Levi's® Longsleeve Relaxed Graphic Tee Shirt ,green,Men,APP MEN,T-Shirt,LEGO,No,3150.0
Levi's,10293,LEGO Group x Levi's® Relaxed Crewneck Sweatshirt ,yellow,Men,APP MEN,Shirts,LEGO,No,7155.0
Levi's,10294,LEGO Group x Levi's® Relaxed Crewneck Sweatshirt ,blue,Men,APP MEN,Shirts,LEGO,No,7155.0
Levi's,10295,LEGO Group x Levi's® Relaxed Fit Tee Shirt ,red,Men,APP MEN,T-Shirt,LEGO,No,2700.0
Levi's,10296,LEGO Group x Levi's® Relaxed Fit Tee Shirt ,black,Men,APP MEN,T-Shirt,LEGO,No,2700.0
Levi's,10297,LEGO Group x Levi's® Relaxed Fit Tee Shirt ,pink,Men,APP MEN,T-Shirt,LEGO,No,2700.0
Levi's,10298,LEGO Group x Levi's® Vintage Fit Trucker Jacket ,white,Men,APP MEN,Jackets,LEGO,No,13320.0
Levi's,10300,Levi's® Chest Logo Polo Shirt ,green,Men,APP MEN,Shirts,Levi's,No,3105.0
Levi's,10301,Levi's® Chest Logo Polo Shirt ,yellow,Men,APP MEN,Shirts,Levi's,No,3105.0
Levi's,10302,Levi's® Chest Logo Polo Shirt ,blue,Men,APP MEN,Shirts,Levi's,No,3555.0
Levi's,10303,Levi's® Chest Logo Polo Shirt ,red,Men,APP MEN,Shirts,Levi's,No,3555.0
Levi's,10304,Levi's® Classic XX Chino 9.5 in. Mens Shorts ,black,Men,APP MEN,Shorts,Levi's,No,5355.0
Levi's,10306,Levi's® Engineered Jeans™ 570™ Baggy Taper Jeans ,grey,Men,APP MEN,Jeans,Levi's,Engineered,8820.0
Levi's,10307,Levi's® Engineered Jeans™ Trucker Jacket ,grey,Men,APP MEN,Jeans,Levi's,Engineered,10620.0
Levi's,10308,Levi's® Logo Classic T-Shirt ,green,Men,APP MEN,T-Shirt,Levi's,No,2205.0
Levi's,10309,Levi's® Logo Classic Tee Shirt ,yellow,Men,APP MEN,T-Shirt,Levi's,No,2205.0
Levi's,10310,Levi's® Logo Classic Tee Shirt ,blue,Men,APP MEN,T-Shirt,Levi's,No,2655.0
Levi's,10311,Levi's® Logo Graphic Tee Shirt ,red,Men,APP MEN,T-Shirt,Levi's,No,2205.0
Levi's,10312,Levi's® Logo Graphic Tee Shirt ,black,Men,APP MEN,T-Shirt,Levi's,No,2205.0
Levi's,10313,Levi's® Logo Graphic Tee Shirt ,grey,Men,APP MEN,T-Shirt,Levi's,No,2655.0
Levi's,10314,Levi's® Logo New York Tee ,grey,Men,APP MEN,T-Shirt,Levi's,No,2205.0
Levi's,10315,Levi's® Logo Polo Shirt ,green,Men,APP MEN,Shirts,Levi's,No,3555.0
Levi's,10316,Levi's® Logo Pullover Hoodie ,yellow,Men,APP MEN,Sweats,Levi's,No,6255.0
Levi's,10317,Levi's® Logo Zip Hoodie (Big) ,blue,Men,APP MEN,Sweats,Levi's,No,6255.0
Levi's,10319,Levi's® Pride Community Cropped Tee Shirt ,red,Men,APP MEN,T-Shirt,Levi's,No,2655.0
Levi's,10320,Levi's® Pride Community Graphic Tee Shirt ,black,Men,APP MEN,T-Shirt,Levi's,No,2655.0
Levi's,10321,Levi's® Pride Community Graphic Tee Shirt ,grey,Men,APP MEN,T-Shirt,Levi's,No,2655.0
Levi's,10322,Levi's® Pride Community Graphic Tee Shirt ,grey,Men,APP MEN,T-Shirt,Levi's,No,2655.0
Levi's,10323,Levi's® Pride Oversized Trucker Jacket ,green,Men,APP MEN,Jackets,Levi's,No,10620.0
Levi's,10325,Levi's® Pride Trucker Jacket ,yellow,Men,APP MEN,Jackets,Levi's,No,10620.0
Levi's,10326,Levi's® Script Zip Up Hoodie ,blue,Men,APP MEN,Sweats,Levi's,No,4905.0
Levi's,10330,Levi's® WellThread® Graphic Tee Shirt ,red,Men,APP MEN,T-Shirt,Levi's,No,3600.0
Levi's,10331,Levi's® WellThread® Hoodie ,black,Men,APP MEN,Sweats,Levi's,No,8820.0
Levi's,10332,Levi's® WellThread® Trucker Jacket ,grey,Men,APP MEN,Jackets,Levi's,No,17820.0
Levi's,10334,Levi's® x AWAKE Trucker Jacket ,grey,Men,APP MEN,Jackets,Levi's,No,44550.0
Levi's,10337,Levi's® x Disney Bomber Jacket ,green,Men,APP MEN,Jackets,Levi's,No,11520.0
Levi's,10338,Levi's® x Disney Crewneck Sweatshirt ,yellow,Men,APP MEN,Shirts,Levi's,No,7155.0
Levi's,10339,Levi's® x Disney Goofy Longsleeve T-Shirt ,blue,Men,APP MEN,T-Shirt,Levi's,No,4005.0
Levi's,10340,Levi's® x Disney Hoodie ,red,Men,APP MEN,Sweats,Levi's,No,7605.0
Levi's,10341,Levi's® x Disney Mickey and Minnie T-Shirt ,black,Men,APP MEN,T-Shirt,Levi's,No,3555.0
Levi's,10342,Levi's® x Disney Mickey T-Shirt ,grey,Men,APP MEN,T-Shirt,Levi's,No,3555.0
Levi's,10343,Levi's® x Disney Padded Trucker Jacket ,grey,Men,APP MEN,Jackets,Levi's,No,13320.0
Levi's,10344,Levi's® x Disney T-Shirt ,green,Men,APP MEN,T-Shirt,Levi's,No,3555.0
Levi's,10345,Levi's® x Disney Trucker Jacket ,yellow,Men,APP MEN,Jackets,Levi's,No,10620.0
Levi's,10346,Levi's® x Heron Preston Trucker Jacket ,blue,Men,APP MEN,Jackets,Levi's,No,35820.0
Levi's,10347,Levi's® x Justin Timberlake Varsity Trucker Jacket ,red,Men,APP MEN,Jackets,Levi's,No,34200.0
Levi's,10348,Levi's® x Peanuts Football Tee Shirt ,black,Men,APP MEN,T-Shirt,Levi's,No,3600.0
Levi's,10177,At Work Trucker Jacket ,grey,Men,APP MEN,Jackets,No,No,10620.0
Levi's,10178,Authentic Crewneck Tee Shirt ,grey,Men,APP MEN,T-Shirt,No,No,2655.0
Levi's,10179,Authentic Logo Crewneck Sweatshirt ,green,Men,APP MEN,Shirts,No,No,5355.0
Levi's,10180,Baker Bomber Jacket (Tall) ,yellow,Men,APP MEN,Jackets,No,No,6705.0
Levi's,10181,Barstow Overshirt ,blue,Men,APP MEN,Shirts,No,No,7155.0
Levi's,10182,Barstow Western Shirt ,red,Men,APP MEN,Shirts,No,No,6255.0
Levi's,10183,Barstow Western Shirt ,black,Men,APP MEN,Shirts,No,No,6255.0
Levi's,10184,Barstow Western Shirt ,grey,Men,APP MEN,Shirts,No,No,6255.0
Levi's,10185,Bay Meadows Sweatshirt ,grey,Men,APP MEN,Shirts,No,No,14850.0
Levi's,10186,Bay Meadows Sweatshirt ,green,Men,APP MEN,Shirts,No,No,14850.0
Levi's,10187,Bay Meadows Sweatshirt ,yellow,Men,APP MEN,Shirts,No,No,14850.0
Levi's,10188,Bay Meadows Sweatshirt ,blue,Men,APP MEN,Shirts,No,No,14850.0
Levi's,10189,Bedford Shirt ,red,Men,APP MEN,Shirts,No,No,17550.0
Levi's,10190,Boxed Hoodie ,black,Men,APP MEN,Sweats,No,No,11520.0
Levi's,10191,Boxtab Graphic Tee ,grey,Men,APP MEN,T-Shirt,No,No,2205.0
Levi's,10192,Boxtab New York Tee ,grey,Men,APP MEN,T-Shirt,No,No,2205.0
Levi's,10193,Cali Bear Graphic Tee Shirt ,green,Men,APP MEN,T-Shirt,No,No,2205.0
Levi's,10200,Chest Boxtab Logo Tee Shirt ,yellow,Men,APP MEN,T-Shirt,No,No,2655.0
Levi's,10221,Climbing Pants ,blue,Men,APP MEN,Pants,No,No,20520.0
Levi's,10222,Coaches Jacket ,red,Men,APP MEN,Jackets,No,No,44550.0
Levi's,10223,Colorblock Corduroy Trucker Jacket ,black,Men,APP MEN,Jackets,No,No,10620.0
Levi's,10224,Colorblock Tee Shirt ,grey,Men,APP MEN,T-Shirt,No,No,6255.0
Levi's,10225,Corduroy Barstow Western Slim Shirt ,grey,Men,APP MEN,Shirts,No,No,6255.0
Levi's,10226,Corduroy Sherpa Trucker Jacket ,green,Men,APP MEN,Jackets,No,No,11520.0
Levi's,10227,Corduroy Shirt ,yellow,Men,APP MEN,Shirts,No,No,17550.0
Levi's,10228,Cottonized Hemp Stay Loose Trucker Jacket ,blue,Men,APP MEN,Jackets,No,No,10620.0
Levi's,10229,Cottonized Hemp Vintage Fit Trucker Jacket ,red,Men,APP MEN,Jackets,No,No,8820.0
Levi's,10230,Crewneck Sweatshirt ,black,Men,APP MEN,Shirts,No,No,4455.0
Levi's,10231,Crochet Stitch Polo Shirt ,grey,Men,APP MEN,Shirts,No,No,11520.0
Levi's,10237,Denim Family Shirt ,grey,Men,APP MEN,Shirts,No,No,17820.0
Levi's,10238,Desert Scape Graphic Tee Shirt ,green,Men,APP MEN,T-Shirt,No,No,2205.0
Levi's,10239,Draft Taper Men's Jeans ,grey,Men,APP MEN,Jeans,No,Tapered,20520.0
Levi's,10240,Fillmore Short Puffer Jacket ,blue,Men,APP MEN,Jackets,No,No,17820.0
Levi's,10271,Hayes Oversized Overshirt ,red,Men,APP MEN,Shirts,No,No,8820.0
Levi's,10272,Headlands Tactical Jacket ,black,Men,APP MEN,Jackets,No,No,15120.0
Levi's,10273,Hi-Ball Roll Camo Pants ,grey,Men,APP MEN,Pants,No,No,8055.0
Levi's,10274,Hi-Ball Roll Men's Jeans ,grey,Men,APP MEN,Jeans,No,Vintage,8055.0
Levi's,10275,Hooded Hybrid Sherpa Trucker Jacket ,green,Men,APP MEN,Jackets,No,No,13320.0
Levi's,10276,Housemark Graphic Tee ,grey,Men,APP MEN,T-Shirt,No,No,2205.0
Levi's,10277,Housemark Graphic Tee Shirt ,blue,Men,APP MEN,T-Shirt,No,No,2205.0
Levi's,10278,Housemark Polo Shirt ,red,Men,APP MEN,Shirts,No,No,3105.0
Levi's,10279,Housemark Polo Shirt ,black,Men,APP MEN,Shirts,No,No,3105.0
Levi's,10282,Iconic Original Trucker Jacket ,grey,Men,APP MEN,Jackets,No,No,8820.0
Levi's,10548,70's High Flare Jeans ,black,Women,APP WMN,Jeans,70,Flare,11246.0
Levi's,10551,70's High Flare Jeans ,black,Women,APP WMN,Jeans,70,Flare,11246.0
Levi's,10547,70's High Straight Jeans ,black,Women,APP WMN,Jeans,70,Straight,11246.0
Levi's,10554,70's High Straight Jeans ,black,Women,APP WMN,Jeans,70,Straight,11246.0
Levi's,10472,310™ Shaping Super Skinny Jeans ,black,Women,APP WMN,Jeans,310,Skinny,8096.0
Levi's,10473,310™ Shaping Super Skinny Jeans ,black,Women,APP WMN,Jeans,310,Skinny,8096.0
Levi's,10474,310™ Shaping Super Skinny Jeans ,blue ,Women,APP WMN,Jeans,310,Skinny,8096.0
Levi's,10481,310™ Shaping Super Skinny Jeans ,blue ,Women,APP WMN,Jeans,310,Skinny,8096.0
Levi's,10459,311™ Shaping Skinny Jeans ,blue ,Women,APP WMN,Jeans,311,Skinny,7196.0
Levi's,10460,311™ Shaping Skinny Jeans ,blue ,Women,APP WMN,Jeans,311,Skinny,7196.0
Levi's,10469,311™ Shaping Skinny Jeans ,blue ,Women,APP WMN,Jeans,311,Skinny,8096.0
Levi's,10471,311™ Shaping Skinny Jeans ,blue ,Women,APP WMN,Jeans,311,Skinny,8096.0
Levi's,10476,311™ Shaping Skinny Jeans ,blue ,Women,APP WMN,Jeans,311,Skinny,8096.0
Levi's,10477,311™ Shaping Skinny Jeans ,blue ,Women,APP WMN,Jeans,311,Skinny,8096.0
Levi's,10482,311™ Shaping Skinny Jeans ,blue ,Women,APP WMN,Jeans,311,Skinny,8096.0
Levi's,10483,311™ Shaping Skinny Jeans ,black,Women,APP WMN,Jeans,311,Skinny,8096.0
Levi's,10485,311™ Shaping Skinny Jeans ,black,Women,APP WMN,Jeans,311,Skinny,8096.0
Levi's,10467,312™ Shaping Slim Jeans ,black,Women,APP WMN,Jeans,312,Slim,8096.0
Levi's,10470,312™ Shaping Slim Jeans ,blue,Women,APP WMN,Jeans,312,Slim,8096.0
Levi's,10479,312™ Shaping Slim Jeans ,blue,Women,APP WMN,Jeans,312,Slim,8096.0
Levi's,10484,312™ Shaping Slim Jeans ,blue,Women,APP WMN,Jeans,312,Slim,8096.0
Levi's,10468,314™ Shaping Straight Jeans ,blue,Women,APP WMN,Jeans,314,Straight,8096.0
Levi's,10475,314™ Shaping Straight Jeans ,blue,Women,APP WMN,Jeans,314,Straight,8096.0
Levi's,10478,314™ Shaping Straight Jeans ,blue,Women,APP WMN,Jeans,314,Straight,8096.0
Levi's,10480,314™ Shaping Straight Jeans ,blue,Women,APP WMN,Jeans,314,Straight,8096.0
Levi's,10465,315™ Shaping Bootcut Jeans ,black,Women,APP WMN,Jeans,315,Bootcut,8096.0
Levi's,10466,315™ Shaping Bootcut Jeans ,black,Women,APP WMN,Jeans,315,Bootcut,8096.0
Levi's,10514,501® Levi's® Crop Jeans ,black,Women,APP WMN,Jeans,501,Crop,9896.0
Levi's,10515,501® Levi's® Crop Jeans ,grey,Women,APP WMN,Jeans,501,Crop,9896.0
Levi's,10522,501® Levi's® Crop Jeans ,blue,Women,APP WMN,Jeans,501,Crop,9896.0
Levi's,10523,501® Levi's® Crop Jeans ,blue,Women,APP WMN,Jeans,501,Crop,9896.0
Levi's,10525,501® Levi's® Crop Jeans ,blue,Women,APP WMN,Jeans,501,Crop,10796.0
Levi's,10538,501® Levi's® Crop Jeans ,blue,Women,APP WMN,Jeans,501,Crop,10796.0
Levi's,10541,501® Levi's® Crop Jeans ,blue,Women,APP WMN,Jeans,501,Crop,10796.0
Levi's,10570,501® Levi's® Crop Jeans ,blue,Women,APP WMN,Jeans,501,Crop,12596.0
Levi's,10516,501® Levi's® Crop Jeans (Plus) ,blue,Women,APP WMN,Jeans,501,Crop,9896.0
Levi's,10530,501® Levi's® Crop Jeans (Plus) ,blue,Women,APP WMN,Jeans,501,Crop,10796.0
Levi's,10511,711™ Skinny Jeans ,blue,Women,APP WMN,Jeans,711,Skinny,8996.0
Levi's,10493,720™ High Rise Super Skinny Jeans ,blue,Women,APP WMN,Jeans,720,Skinny,8996.0
Levi's,10498,720™ High Rise Super Skinny Jeans ,blue,Women,APP WMN,Jeans,720,Skinny,8996.0
Levi's,10528,720™ High Rise Super Skinny Jeans ,blue,Women,APP WMN,Jeans,720,Skinny,10796.0
Levi's,10534,720™ High Rise Super Skinny Jeans ,blue,Women,APP WMN,Jeans,720,Skinny,10796.0
Levi's,10535,720™ High Rise Super Skinny Jeans ,blue,Women,APP WMN,Jeans,720,Skinny,10796.0
Levi's,10492,720™ High Rise Super Skinny Jeans (Plus) ,blue,Women,APP WMN,Jeans,720,Skinny,8996.0
Levi's,10495,720™ High Rise Super Skinny Jeans (Plus) ,blue,Women,APP WMN,Jeans,720,Skinny,8996.0
Levi's,10536,720™ High Rise Super Skinny Jeans (Plus) ,blue,Women,APP WMN,Jeans,720,Skinny,10796.0
Levi's,10497,721™ High Rise Skinny Jeans ,blue,Women,APP WMN,Jeans,721,Skinny,8996.0
Levi's,10499,721™ High Rise Skinny Jeans ,blue,Women,APP WMN,Jeans,721,Skinny,8996.0
Levi's,10500,721™ High Rise Skinny Jeans ,blue,Women,APP WMN,Jeans,721,Skinny,8996.0
Levi's,10533,721™ High Rise Skinny Jeans ,blue,Women,APP WMN,Jeans,721,Skinny,10796.0
Levi's,10545,721™ High Rise Skinny Jeans ,blue,Women,APP WMN,Jeans,721,Skinny,10796.0
Levi's,10501,721™ High Rise Skinny Jeans - Exposed Buttons ,blue,Women,APP WMN,Jeans,721,Skinny,8996.0
Levi's,10512,721™ High Rise Skinny Jeans - Exposed Buttons ,blue,Women,APP WMN,Jeans,721,Skinny,8996.0
Levi's,10494,721™ High Rise Skinny Jeans (Plus) ,blue,Women,APP WMN,Jeans,721,Skinny,8996.0
Levi's,10503,721™ High Rise Skinny Jeans (Plus) ,blue,Women,APP WMN,Jeans,721,Skinny,8996.0
Levi's,10504,721™ High Rise Skinny Jeans (Plus) ,blue,Women,APP WMN,Jeans,721,Skinny,8996.0
Levi's,10531,724™ High Rise Straight Jeans ,grey,Women,APP WMN,Jeans,724,Straight,10796.0
Levi's,10507,724™ High Rise Straight Jeans (Plus) ,grey,Women,APP WMN,Jeans,724,Straight,8996.0
Levi's,10508,724™ High Rise Straight Jeans (Plus) ,grey,Women,APP WMN,Jeans,724,Straight,8996.0
Levi's,10540,724™ High Rise Straight Jeans (Plus) ,grey,Women,APP WMN,Jeans,724,Straight,10796.0
Levi's,10526,725™ High Rise Bootcut Jeans ,grey,Women,APP WMN,Jeans,725,Bootcut,10796.0
Levi's,10537,725™ High Rise Bootcut Jeans ,blue,Women,APP WMN,Jeans,725,Bootcut,10796.0
Levi's,10509,725™ High Rise Bootcut Jeans (Plus) ,blue,Women,APP WMN,Jeans,725,Bootcut,8996.0
Levi's,10539,725™ High Rise Bootcut Jeans (Plus) ,blue,Women,APP WMN,Jeans,725,Bootcut,10796.0
Levi's,10441,Diana Graphic Sweatshirt ,grey,Women,APP WMN,Sweats,Diana,No,6746.0
Levi's,10440,Diana Sweatshirt ,grey,Women,APP WMN,Sweats,Diana,No,6746.0
Levi's,10455,Essential Western Shirt (Plus) ,grey,Women,APP WMN,Shirts,Essential,No,7196.0
