brand,article,name,color,gender,segment_hq,type,concept,fit,rrp
G-Star RAW,D09059-9892-6484,Bristum wide leg 7/8 jumpsuit wmn,black,Women,APP WMN,Jumpsuit,Bristum,No,13290.0
G-Star RAW,D10008-9405-6484,Bristum army wrap skirt wmn,black,Women,APP WMN,Skirts,Bristum,No,7890.0
G-Star RAW,D09064-9891-6484,Army cropped jkt wmn,black,Women,APP WMN,Overshirts,No,No,10190.0
G-Star RAW,D09070-5123-6484,Deline bf shirt wmn l/s,black,Women,APP WMN,Shirts,Deline,No,6290.0
G-Star RAW,D09072-9892-6484,Collyde woven tee wmn s/s,black,Women,APP WMN,Shirts,Collyde,No,6290.0
G-Star RAW,D09029-9685-6484,Joosa dress v wmn s/s,black,Women,APP WMN,Dresses,No,No,5490.0
G-Star RAW,D09471-A109-8673,Deline shirt dress 3/4,black,Women,APP WMN,Dresses,Deline,No,9390.0
G-Star RAW,D09471-A113-6384,Deline shirt dress 3/4,black,Women,APP WMN,Dresses,Deline,No,12490.0
G-Star RAW,D09471-A115-9086,Deline shirt dress 3/4,black,Women,APP WMN,Dresses,Deline,No,12490.0
G-Star RAW,D09008-9687-6484,RC ovvela straight deep v t wmn 1/2 slv,black,Women,APP WMN,T-Shirt,No,No,2790.0
G-Star RAW,D08898-9991-6484,Loose hooded sw wmn l/s,black,Women,APP WMN,Sweats,No,No,7090.0
G-Star RAW,D08904-9899-9083,Hyce loose long hdd sw wmn l/s ,black,Women,APP WMN,Sweats,No,No,8590.0
G-Star RAW,D04063-5126-6484,Rovic mid skinny wmn,black,Women,APP WMN,Pants,Rovic,Skinny,7890.0
G-Star RAW,D10683-9172-6484,Army radar mid bf wmn,black,Women,APP WMN,Pants,Army,No,9390.0
G-Star RAW,D09683-A569-6484,Whistler hdd qlt slim long coat wmn,black,Women,APP WMN,Jackets,Whistler,Slim,15690.0
G-Star RAW,D09702-A587-6484,Minor slim trench wmn,black,Women,APP WMN,Jackets,Minor,Slim,17190.0
G-Star RAW,D10690-A579-6484,Whistler hdd qlt a-line jkt wmn PL,black,Women,APP WMN,Jackets,Whistler,No,20290.0
G-Star RAW,D10669-9196-7293,Xinva slim funnel dress wmn l/s,black,Women,APP WMN,Dresses,Xinva,Slim,6290.0
G-Star RAW,D10707-9189-6484,Suzaki dress knit wmn l/s,black,Women,APP WMN,Dresses,Suzaki,No,9390.0
G-Star RAW,D09735-9196-7293,Xinva slim funnel t wmn l/s,black,Women,APP WMN,T-Shirt,Xinva,Slim,3990.0
G-Star RAW,D11692-2757-6484,Xinva r t wmn s/s,black,Women,APP WMN,T-Shirt,Xinva,No,3190.0
G-Star RAW,D09738-A611-6484,Aerva slim hdd zip thru sw wmn l/s,black,Women,APP WMN,Sweats,Aerva,Slim,7090.0
G-Star RAW,D09869-A611-6484,Micella cropped r sw wmn l/s,black,Women,APP WMN,Sweats,Micella,No,5490.0
G-Star RAW,D10737-9189-6484,Suzaki mock turtle knit wmn l/s,black,Women,APP WMN,Knits,Suzaki,No,8590.0
G-Star RAW,D11681-9189-6484,Suzaki r knit wmn l/s,black,Women,APP WMN,Knits,Suzaki,No,7890.0
G-Star RAW,D11706-A845-6484,Cyeil turtle knit wmn l/s,black,Women,APP WMN,Knits,Cyeil,No,9390.0
G-Star RAW,D10714-A579-6484,WHISTLER HDD FUR QLT LONG COAT,black,Women,APP WMN,Jackets,Whistler,No,20290.0
G-Star RAW,D10713-A579-6484,WHISTLER HDD FX FUR QLT SLIM COAT,black,Women,APP WMN,Jackets,Whistler,No,20290.0
G-Star RAW,D10683-A477-6484,Army radar mid bf wmn,black,Women,APP WMN,Pants,Army Radar,No,9390.0
G-Star RAW,D11300-9497-6484,Avernus racer jumpsuit wmn,black,Women,APP WMN,Jumpsuit,UOTF,No,17990.0
G-Star RAW,D10322-5802-6484,Chopper slim biker jkt wmn,black,Women,APP WMN,(P)leather jackets,Chopper,No,15690.0
G-Star RAW,D10338-A420-6484,Rovic bf padded faux fur parka wmn,black,Women,APP WMN,Jackets,Rovic,No,28090.0
G-Star RAW,D10340-9096-8299,Deline teddy reversible bomber wmn,black,Women,APP WMN,Jackets,Deline,No,21090.0
G-Star RAW,D10429-A633-9974,Xinva slim flare  funnel dress l/s,black,Women,APP WMN,Dresses,Xinva,No,7890.0
G-Star RAW,D11277-9297-6484,Loose funnel t wmn l/s,black,Women,APP WMN,Tops,Loose funnel,No,3990.0
G-Star RAW,D12124-A629-5929,Cheiri eclips straight r t wmn s/s,black,Women,APP WMN,Tops,Jaden Smith,No,6290.0
G-Star RAW,D10272-A771-6484,Kikko xzula bomber sw wmn l/s,black,Women,APP WMN,Sweats,Kikko,No,8590.0
G-Star RAW,D09083-8555-976,Rackam os cropped bomber wmn ,black,Women,APP WMN,Overshirts,Rackam,No,14890.0
G-Star RAW,D05700-9874-071,3301 Deconst Mid Skinny Wmn,blue,Women,APP WMN,Jeans,3301,Skinny,9490.0
G-Star RAW,D06722-8968-3143,5622 Mid Skinny Wmn,blue,Women,APP WMN,Jeans,5622,Skinny,11890.0
G-Star RAW,D06722-8969-9114,5622 Mid Skinny Wmn,blue,Women,APP WMN,Jeans,5622,Skinny,9490.0
G-Star RAW,D06722-8970-082,5622 Mid Skinny Wmn,blue,Women,APP WMN,Jeans,5622,Skinny,11090.0
G-Star RAW,D06729-9882-424,D-Staq 5-pkt Mid Skinny Wmn,blue,Women,APP WMN,Jeans,D-Staq,Skinny,11090.0
G-Star RAW,D07113-9296-9395,G-star Shape High Super Skinny Wmn,blue,Women,APP WMN,Jeans,Shape,Super Skinny,11090.0
G-Star RAW,D07113-9638-9408,G-star Shape High Super Skinny Wmn,blue,Women,APP WMN,Jeans,Shape,Super Skinny,12590.0
G-Star RAW,D09116-9136-4970,5622 G-star Shape High Super Skinny Wmn,blue,Women,APP WMN,Jeans,5622,Super Skinny,9490.0
G-Star RAW,D09137-9438-9399,Midge High Boyfriend Wmn,blue,Women,APP WMN,Jeans,Midge,Boyfriend,10290.0
G-Star RAW,D03515-8586-1243,Midge Saddle Boyfriend Wmn,blue,Women,APP WMN,Jeans,Midge,Boyfriend,11090.0
G-Star RAW,D09098-9920-9391,Midge S High Boyfriend Wmn,blue,Women,APP WMN,Jeans,Midge,Boyfriend,12590.0
G-Star RAW,D09103-9587-071,Midge Mid Straight Wmn,blue,Women,APP WMN,Jeans,Midge,Straight,9490.0
G-Star RAW,D09103-9882-424,Midge Mid Straight Wmn,blue,Women,APP WMN,Jeans,Midge,Straight,10290.0
G-Star RAW,D09104-9595-7168,3301 High Straight 90's coj Ankle Wmn,blue,Women,APP WMN,Color Jeans,3301,Straight,7890.0
G-Star RAW,D03166-5488-4213,Bronson mid skinny chino wmn,blue,Women,APP WMN,Pants,Bronson,No,7890.0
G-Star RAW,D09121-8973-6026,Arc Wrap Skirt,blue,Women,APP WMN,Skirts,Arc,No,7090.0
G-Star RAW,D10117-8973-071,3301 jkt wmn,blue,Women,APP WMN,Jackets,3301,No,11790.0
G-Star RAW,D09072-9892-1875,Collyde woven tee wmn s/s,blue,Women,APP WMN,Shirts,Collyde,No,6290.0
G-Star RAW,D09471-A108-7008,Deline shirt dress 3/4,blue,Women,APP WMN,Dresses,Deline,No,9390.0
G-Star RAW,D09471-A112-8670,Deline shirt dress 3/4,blue,Women,APP WMN,Dresses,Deline,No,9390.0
G-Star RAW,D09008-9687-1855,RC ovvela straight deep v t wmn 1/2 slv,blue,Women,APP WMN,T-Shirt,No,No,2790.0
G-Star RAW,D10972-A643-8260,17 r t wmn s/s,blue,Women,APP WMN,T-Shirt,GP,No,3990.0
G-Star RAW,D10973-2757-6067,18 slim r t wmn s/s,blue,Women,APP WMN,T-Shirt,GP,No,2390.0
G-Star RAW,D10982-A645-7008,23 thai silk ao r t wmn s/s,blue,Women,APP WMN,T-Shirt,GP,No,3190.0
G-Star RAW,D05281-8969-89,Midge Zip Mid Skinny Wmn,blue,Women,APP WMN,Jeans,Midge,Skinny,10290.0
G-Star RAW,D05281-9882-071,Midge Zip Mid Skinny Wmn,blue,Women,APP WMN,Jeans,Midge,Skinny,11090.0
G-Star RAW,D06333-9425-082,Lynn d-Mid Super Skinny Wmn,blue,Women,APP WMN,Jeans,Lynn,Super Skinny,9490.0
G-Star RAW,D06333-9425-3143,Lynn d-Mid Super Skinny Wmn,blue,Women,APP WMN,Jeans,Lynn,Super Skinny,10290.0
G-Star RAW,D06333-9425-9563,Lynn d-Mid Super Skinny Wmn,blue,Women,APP WMN,Jeans,Lynn,Super Skinny,10290.0
G-Star RAW,D07113-9136-9753,G-star Shape High Super Skinny Wmn,blue,Women,APP WMN,Jeans,Shape,Super Skinny,10290.0
G-Star RAW,D09103-8968-001,Midge Mid Straight Wmn,blue,Women,APP WMN,Jeans,Midge,Straight,8690.0
G-Star RAW,D09116-9136-9753,5622 G-star Shape High Super Skinny Wmn,blue,Women,APP WMN,Jeans,5622,Super Skinny,10290.0
G-Star RAW,D09548-9409-071,Arc 2.0 3D Mid Boyfriend Wmn,blue,Women,APP WMN,Jeans,Arc,Boyfriend,10290.0
G-Star RAW,D09585-8973-9401,Motac Deconst 3D High Skinny Wmn,blue,Women,APP WMN,Jeans,Motac,Skinny,12590.0
G-Star RAW,D09585-8973-9402,Motac Deconst 3D High Skinny Wmn,blue,Women,APP WMN,Jeans,Motac,Skinny,13390.0
G-Star RAW,D09677-8968-001,Bronson high skinny chino wmn,blue,Women,APP WMN,Pants,Bronson,Skinny,10190.0
G-Star RAW,D10688-8197-071,Rovic dnm jumpsuit wmn l/s,blue,Women,APP WMN,Jumpsuit,Rovic,No,14090.0
G-Star RAW,D10402-8973-5543,5622 Skirt,blue,Women,APP WMN,Skirts,5622,No,6290.0
G-Star RAW,D10402-9409-6193,5622 Skirt,blue,Women,APP WMN,Skirts,5622,No,7090.0
G-Star RAW,D09683-A140-6067,Whistler hdd qlt slim long coat wmn,blue,Women,APP WMN,Jackets,Whistler,Slim,15690.0
G-Star RAW,D09699-A516-4213,Rovic slim pdd teddy parka wmn,blue,Women,APP WMN,Jackets,Rovic,Slim,21890.0
G-Star RAW,D09753-8106-071,Deline dress wmn 3/4 slv,blue,Women,APP WMN,Dresses,Deline,No,10190.0
G-Star RAW,D10660-7826-89,Tacoma slim flare dress l/s,blue,Women,APP WMN,Dresses,Tacoma,Slim,9390.0
G-Star RAW,D11681-9189-1305,Suzaki r knit wmn l/s,blue,Women,APP WMN,Knits,Suzaki,No,7890.0
G-Star RAW,D11300-9497-6067,Avernus racer jumpsuit wmn,blue,Women,APP WMN,Jumpsuit,UOTF,No,17990.0
G-Star RAW,D10338-A420-6067,Rovic bf padded faux fur parka wmn,blue,Women,APP WMN,Jackets,Rovic,No,28090.0
G-Star RAW,D11732-D013-9115,Blake denim overshirt wmn,blue,Women,APP WMN,Overshirts,UOTF,No,11790.0
G-Star RAW,D10377-9196-6370,Xinva slim flare funnel dress l/s,blue,Women,APP WMN,Dresses,Xinva,No,6290.0
G-Star RAW,D11321-D013-9115,Bristum service dress,blue,Women,APP WMN,Dresses,UOTF,No,11790.0
G-Star RAW,D10808-A629-9839,Cheiri water straight r t wmn s/s,blue,Women,APP WMN,T-Shirt,Jaden Smith,No,6290.0
G-Star RAW,D10268-A434-6067,Kikko xzula r sw wmn l/s,blue,Women,APP WMN,Sweats,Kikko,No,6290.0
G-Star RAW,D10273-A610-6067,Kikko os hdd zip thru sw wmn l/s,blue,Women,APP WMN,Sweats,Kikko,No,7890.0
G-Star RAW,D11405-A773-4213,Leyla turtle knit wmn l/s,blue,Women,APP WMN,Knits,Leyla turlte,No,7890.0
G-Star RAW,D09051-6153-082,Bristum pleated wide leg chino wmn,blue,Women,APP WMN,Pants,Bristum,No,10190.0
G-Star RAW,D09049-6153-082,Tacoma jumpsuit wmn l/s,blue,Women,APP WMN,Jumpsuit,Tacoma,No,13290.0
G-Star RAW,D09064-6153-082,Army cropped jkt wmn,blue,Women,APP WMN,Overshirts,No,No,10190.0
G-Star RAW,D09044-6153-082,Tacoma classic shirt wmn l/s,blue,Women,APP WMN,Shirts,Tacoma,No,7890.0
G-Star RAW,D09050-6153-082,Tacoma dress l/s,blue,Women,APP WMN,Dresses,Tacoma,No,11790.0
G-Star RAW,D09535-8970-082,Motac dc os Cropped Moto Uni Jkt Wmn,blue,Women,APP WMN,Jackets,Motac,No,13290.0
G-Star RAW,D09934-8973-082,Minor dnm classic trench wmn,blue,Women,APP WMN,Jackets,Minor,No,19590.0
G-Star RAW,D09933-8555-9187,Vodan dc open back crp shirt wmn l/s,red,Women,APP WMN,Shirts,Vodan,No,7090.0
G-Star RAW,D10008-9405-3380,Bristum army wrap skirt wmn,beige,Women,APP WMN,Skirts,Bristum,No,7890.0
G-Star RAW,D10683-9172-7159,Army radar mid bf wmn,black,Women,APP WMN,Pants,Army,No,9390.0
G-Star RAW,D09933-8555-7159,Vodan dc open back crp shirt wmn l/s,black,Women,APP WMN,Shirts,Vodan,No,7090.0
G-Star RAW,D10973-2757-5666,18 slim r t wmn s/s,red,Women,APP WMN,T-Shirt,GP,No,2390.0
G-Star RAW,D04063-5126-5163,Rovic mid skinny wmn,black,Women,APP WMN,Pants,Rovic,Skinny,7890.0
G-Star RAW,D03166-5488-1471,Bronson mid skinny chino wmn,green,Women,APP WMN,Pants,Bronson,No,7890.0
G-Star RAW,D09077-9405-1471,Rovic high paperbag short wmn,green,Women,APP WMN,Shorts,Revend,No,7890.0
G-Star RAW,D10008-9405-1471,Bristum army wrap skirt wmn,green,Women,APP WMN,Skirts,Bristum,No,7890.0
G-Star RAW,D09070-5123-1471,Deline bf shirt wmn l/s,green,Women,APP WMN,Shirts,Deline,No,6290.0
G-Star RAW,D10984-A644-7396,24 woodland camo ao v t wmn s/s,green,Women,APP WMN,T-Shirt,GP,No,3190.0
G-Star RAW,D09699-A583-9608,Rovic slim pdd teddy parka wmn,green,Women,APP WMN,Jackets,Rovic,Slim,21890.0
G-Star RAW,D10657-A586-9608,Strett qlt jkt wmn,green,Women,APP WMN,Overshirts,Strett,No,11790.0
G-Star RAW,D10010-9134-8805,Spiraq 3D high wide leg 7/8 wmn,grey,Women,APP WMN,Pants,No,No,10190.0
G-Star RAW,D09078-9134-8805,Rovic high paperbag short wmn,grey,Women,APP WMN,Shorts,Revend,No,7090.0
G-Star RAW,D09044-9134-8805,Tacoma classic shirt wmn l/s,grey,Women,APP WMN,Shirts,Tacoma,No,7890.0
G-Star RAW,D10969-2757-906,15 r t wmn s/s,grey,Women,APP WMN,T-Shirt,GP,No,3190.0
G-Star RAW,D10973-2757-906,18 slim r t wmn s/s,grey,Women,APP WMN,T-Shirt,GP,No,2390.0
G-Star RAW,D09682-A140-995,Whistler qlt slim jkt wmn,grey,Women,APP WMN,Jackets,Whistler,Slim,14890.0
G-Star RAW,D09683-A140-995,Whistler hdd qlt slim long coat wmn,grey,Women,APP WMN,Jackets,Whistler,Slim,15690.0
G-Star RAW,D09699-A516-995,Rovic slim pdd teddy parka wmn,grey,Women,APP WMN,Jackets,Rovic,Slim,21890.0
G-Star RAW,D09702-A587-995,Minor slim trench wmn,grey,Women,APP WMN,Jackets,Minor,Slim,17190.0
G-Star RAW,D10657-A140-995,Strett qlt jkt wmn,grey,Women,APP WMN,Overshirts,Strett,No,11790.0
G-Star RAW,D10669-9196-4968,Xinva slim funnel dress wmn l/s,grey,Women,APP WMN,Dresses,Xinva,Slim,6290.0
G-Star RAW,D11702-A836-9789,Sverre reffit bf r sw dress wmn l/s,grey,Women,APP WMN,Dresses,Sverre,No,8590.0
G-Star RAW,D09735-9196-4968,Xinva slim funnel t wmn l/s,grey,Women,APP WMN,T-Shirt,Xinva,Slim,3990.0
G-Star RAW,D09738-A611-906,Aerva slim hdd zip thru sw wmn l/s,grey,Women,APP WMN,Sweats,Aerva,Slim,7090.0
G-Star RAW,D11405-A773-2864,Leyla turtle knit wmn l/s,grey,Women,APP WMN,Knits,Leyla turlte,No,7890.0
G-Star RAW,D10377-9196-4287,Xinva slim flare funnel dress l/s,beige,Women,APP WMN,Dresses,Xinva,No,6290.0
G-Star RAW,D09735-9196-4287,Xinva slim funnel t wmn l/s,beige,Women,APP WMN,T-Shirt,Xinva,No,3990.0
G-Star RAW,D11277-9297-4287,Loose funnel t wmn l/s,beige,Women,APP WMN,Tops,Loose funnel,No,3990.0
G-Star RAW,D10268-A434-4287,Kikko xzula r sw wmn l/s,beige,Women,APP WMN,Sweats,Kikko,No,6290.0
G-Star RAW,D10273-A610-4287,Kikko os hdd zip thru sw wmn l/s,beige,Women,APP WMN,Sweats,Kikko,No,7890.0
G-Star RAW,D09059-9892-941,Bristum wide leg 7/8 jumpsuit wmn,beige,Women,APP WMN,Jumpsuit,Bristum,No,13290.0
G-Star RAW,D09072-9892-941,Collyde woven tee wmn s/s,beige,Women,APP WMN,Shirts,Collyde,No,6290.0
G-Star RAW,D09029-9685-941,Joosa dress v wmn s/s,beige,Women,APP WMN,Dresses,No,No,5490.0
G-Star RAW,D09008-9687-941,RC ovvela straight deep v t wmn 1/2 slv,beige,Women,APP WMN,T-Shirt,No,No,2790.0
G-Star RAW,D09121-8973-1243,Arc Wrap Skirt,beige,Women,APP WMN,Skirts,Arc,No,7090.0
G-Star RAW,D10969-2757-671,15 r t wmn s/s,red,Women,APP WMN,T-Shirt,GP,No,3190.0
G-Star RAW,D10669-9196-3907,Xinva slim funnel dress wmn l/s,red,Women,APP WMN,Dresses,Xinva,Slim,6290.0
G-Star RAW,D09735-9196-3907,Xinva slim funnel t wmn l/s,red,Women,APP WMN,T-Shirt,Xinva,Slim,3990.0
G-Star RAW,D10340-9096-8811,Deline teddy reversible bomber wmn,red,Women,APP WMN,Jackets,Deline,No,21090.0
G-Star RAW,D10268-A434-9182,Kikko xzula r sw wmn l/s,red,Women,APP WMN,Sweats,Kikko,No,6290.0
G-Star RAW,D10272-A771-9182,Kikko xzula bomber sw wmn l/s,red,Women,APP WMN,Sweats,Kikko,No,8590.0
G-Star RAW,D10273-A610-9182,Kikko os hdd zip thru sw wmn l/s,red,Women,APP WMN,Sweats,Kikko,No,7890.0
G-Star RAW,D10969-2757-7176,15 r t wmn s/s,pink,Women,APP WMN,T-Shirt,GP,No,3190.0
G-Star RAW,D10973-2757-7176,18 slim r t wmn s/s,pink,Women,APP WMN,T-Shirt,GP,No,2390.0
G-Star RAW,D10117-8973-9471,3301 jkt wmn,red,Women,APP WMN,Jackets,3301,No,13290.0
G-Star RAW,D09682-A140-624,Whistler qlt slim jkt wmn,red,Women,APP WMN,Jackets,Whistler,Slim,14890.0
G-Star RAW,D09683-A140-624,Whistler hdd qlt slim long coat wmn,red,Women,APP WMN,Jackets,Whistler,Slim,15690.0
G-Star RAW,D04434-2757-624,Eyben slim v t wmn s/s,red,Women,APP WMN,T-Shirt,Eyben,Slim,1590.0
G-Star RAW,D04440-8653-624,Suphe slim v t wmn s/s,red,Women,APP WMN,T-Shirt,Suphe,Slim,2790.0
G-Star RAW,D09735-9196-9763,Xinva slim funnel t wmn l/s,red,Women,APP WMN,T-Shirt,Xinva,Slim,3990.0
G-Star RAW,D09869-A611-624,Micella cropped r sw wmn l/s,red,Women,APP WMN,Sweats,Micella,No,5490.0
G-Star RAW,D10737-9189-624,Suzaki mock turtle knit wmn l/s,red,Women,APP WMN,Knits,Suzaki,No,8590.0
G-Star RAW,D11681-9189-624,Suzaki r knit wmn l/s,red,Women,APP WMN,Knits,Suzaki,No,7890.0
G-Star RAW,D11706-A845-624,Cyeil turtle knit wmn l/s,red,Women,APP WMN,Knits,Cyeil,No,9390.0
G-Star RAW,D11277-9297-9700,Loose funnel t wmn l/s,red,Women,APP WMN,Tops,Loose funnel,No,3990.0
G-Star RAW,D11314-A753-2957,Lynaz hdd sw win ch ao wmn l/s,red,Women,APP WMN,Sweats,UOTF,No,7890.0
G-Star RAW,D10969-2757-782,15 r t wmn s/s,beige,Women,APP WMN,T-Shirt,GP,No,3190.0
G-Star RAW,D03166-5488-436,Bronson mid skinny chino wmn,beige,Women,APP WMN,Pants,Bronson,No,7890.0
G-Star RAW,D11395-8415-3396,Graphic 1 pocket r t wmn s/s,red,Women,APP WMN,Tops,UOTF,No,3190.0
G-Star RAW,D11312-A433-3396,Lynaz hdd sw wmn l/s,red,Women,APP WMN,Sweats,UOTF,No,7090.0
G-Star RAW,D09030-9944-9434,Joosa ao dress v wmn s/s,white,Women,APP WMN,Dresses,No,No,5490.0
G-Star RAW,D10972-A643-311,17 r t wmn s/s,white,Women,APP WMN,T-Shirt,GP,No,3990.0
G-Star RAW,D10973-2757-110,18 slim r t wmn s/s,white,Women,APP WMN,T-Shirt,GP,No,2390.0
G-Star RAW,D10982-A645-9693,23 thai silk ao r t wmn s/s,white,Women,APP WMN,T-Shirt,GP,No,3190.0
G-Star RAW,D08898-9991-110,Loose hooded sw wmn l/s,white,Women,APP WMN,Sweats,No,No,7090.0
G-Star RAW,D08904-9899-9431,Hyce loose long hdd sw wmn l/s ,white,Women,APP WMN,Sweats,No,No,8590.0
G-Star RAW,D10664-8675-9758,Zovas slim boatneck wmn l/s,white,Women,APP WMN,T-Shirt,Zovas,Slim,3990.0
G-Star RAW,D11692-2757-110,Xinva r t wmn s/s,white,Women,APP WMN,T-Shirt,Xinva,No,3190.0
G-Star RAW,D09748-A835-9571,Deline breton turtle knit wmn l/s,white,Women,APP WMN,Knits,Deline,No,7890.0
G-Star RAW,D10779-A604-990,Core Derby Boot II,black,Men,FTW MEN,Boots,Core,No,11790.0
G-Star RAW,D10781-A602-990,Roofer II,black,Men,FTW MEN,Boots,Roofer,No,17290.0
G-Star RAW,D10784-8716-990,Rovulc Zip Mid,black,Men,FTW MEN,Sneakers,Rovulc,No,6890.0
G-Star RAW,D10153-8688-723,Rackam Wallabee Sport,black,Men,FTW MEN,Sneakers,Rackam,No,9690.0
G-Star RAW,D10779-A604-288,Core Derby Boot II,black,Men,FTW MEN,Boots,Core,No,11790.0
G-Star RAW,D10210-A395-2688,Rackam yard low,green,Men,FTW MEN,Sneakers,Rackam,No,8990.0
G-Star RAW,D10212-A395-2688,Scuba III,green,Men,FTW MEN,Sneakers,No,No,6890.0
G-Star RAW,D10781-A602-2202,Roofer II,beige,Men,FTW MEN,Boots,Roofer,No,17290.0
G-Star RAW,D10435-A392-9434,ROVULC LOW AOP,white,Men,FTW MEN,Sneakers,ROVULC,No,5590.0
G-Star RAW,D10436-A392-9434,ROVULC MID AOP,white,Men,FTW MEN,Sneakers,ROVULC,No,6290.0
G-Star RAW,D10213-A396-205,Strett lace up ,black,Women,FTW WMN,Sneakers,Strett,No,5590.0
G-Star RAW,D10213-A396-990,Strett lace up ,black,Women,FTW WMN,Sneakers,Strett,No,5590.0
G-Star RAW,D10773-A602-990,Roofer II WMN,black,Women,FTW WMN,Boots,Roofer,No,15890.0
G-Star RAW,D10776-8718-990,Rackam Heel Boot,black,Women,FTW WMN,Boots,Rackam,No,13090.0
G-Star RAW,D10431-A391-6151,ROVULC LOW AOP WMN,blue,Women,FTW WMN,Sneakers,ROVULC,No,5590.0
G-Star RAW,D10433-A391-6151,ROVULC MID AOP WMN,blue,Women,FTW WMN,Sneakers,ROVULC,No,6290.0
G-Star RAW,D10773-A602-1628,Roofer II WMN,pink,Women,FTW WMN,Boots,Roofer,No,15890.0
G-Star RAW,D10206-A392-9434,ROVULC LOW AOP WMN ,white,Women,FTW WMN,Sneakers,ROVULC,No,5590.0
G-Star RAW,D10434-A392-9434,ROVULC MID AOP WMN,white,Women,FTW WMN,Sneakers,ROVULC,No,6290.0
,,,,,,,,,
